#       time                 chi                 phi               lapse
 128.3000000    5.9487292024e-01    2.0637802708e-02    6.3015840657e-01
 128.3250000    5.9469667552e-01    2.2476113608e-02    6.2838876254e-01
 128.3500000    5.9453707338e-01    2.4312451679e-02    6.2660287548e-01
 128.3750000    5.9439438803e-01    2.6146672175e-02    6.2480126317e-01
 128.4000000    5.9426886273e-01    2.7978643473e-02    6.2298444408e-01
 128.4250000    5.9416070903e-01    2.9808245286e-02    6.2115293639e-01
 128.4500000    5.9407010597e-01    3.1635366992e-02    6.1930725742e-01
 128.4750000    5.9399719948e-01    3.3459906076e-02    6.1744792331e-01
 128.5000000    5.9394210182e-01    3.5281766689e-02    6.1557544893e-01
 128.5250000    5.9390489116e-01    3.7100858306e-02    6.1369034811e-01
 128.5500000    5.9388561125e-01    3.8917094498e-02    6.1179313408e-01
 128.5750000    5.9388427128e-01    4.0730391793e-02    6.0988432007e-01
 128.6000000    5.9390084591e-01    4.2540668635e-02    6.0796442013e-01
 128.6250000    5.9393527533e-01    4.4347844439e-02    6.0603395016e-01
 128.6500000    5.9398746562e-01    4.6151838726e-02    6.0409342898e-01
 128.6750000    5.9405728918e-01    4.7952570344e-02    6.0214337963e-01
 128.7000000    5.9414458534e-01    4.9749956770e-02    6.0018433069e-01
 128.7250000    5.9424916113e-01    5.1543913481e-02    5.9821681774e-01
 128.7500000    5.9437079222e-01    5.3334353407e-02    5.9624138487e-01
 128.7750000    5.9450922393e-01    5.5121186441e-02    5.9425858622e-01
 128.8000000    5.9466417248e-01    5.6904319022e-02    5.9226898758e-01
 128.8250000    5.9483532627e-01    5.8683653776e-02    5.9027316798e-01
 128.8500000    5.9502234738e-01    6.0459089213e-02    5.8827172127e-01
 128.8750000    5.9522487308e-01    6.2230519484e-02    5.8626525774e-01
 128.9000000    5.9544251752e-01    6.3997834184e-02    5.8425440559e-01
 128.9250000    5.9567487342e-01    6.5760918207e-02    5.8223981246e-01
 128.9500000    5.9592151391e-01    6.7519651647e-02    5.8022214687e-01
 128.9750000    5.9618199438e-01    6.9273909736e-02    5.7820209950e-01
 129.0000000    5.9645585439e-01    7.1023562831e-02    5.7618038454e-01
 129.0250000    5.9674261956e-01    7.2768476428e-02    5.7415774079e-01
 129.0500000    5.9704180358e-01    7.4508511218e-02    5.7213493275e-01
 129.0750000    5.9735291010e-01    7.6243523169e-02    5.7011275154e-01
 129.1000000    5.9767543470e-01    7.7973363639e-02    5.6809201573e-01
 129.1250000    5.9800886674e-01    7.9697879516e-02    5.6607357204e-01
 129.1500000    5.9835269129e-01    8.1416913376e-02    5.6405829588e-01
 129.1750000    5.9870639090e-01    8.3130303671e-02    5.6204709177e-01
 129.2000000    5.9906944736e-01    8.4837884928e-02    5.6004089365e-01
 129.2250000    5.9944134338e-01    8.6539487962e-02    5.5804066497e-01
 129.2500000    5.9982156422e-01    8.8234940113e-02    5.5604739875e-01
 129.2750000    6.0020959916e-01    8.9924065483e-02    5.5406211739e-01
 129.3000000    6.0060494295e-01    9.1606685187e-02    5.5208587241e-01
 129.3250000    6.0100709713e-01    9.3282617611e-02    5.5011974405e-01
 129.3500000    6.0141557123e-01    9.4951678671e-02    5.4816484073e-01
 129.3750000    6.0182988391e-01    9.6613682077e-02    5.4622229839e-01
 129.4000000    6.0224956393e-01    9.8268439600e-02    5.4429327967e-01
 129.4250000    6.0267415107e-01    9.9915761325e-02    5.4237897310e-01
 129.4500000    6.0310319691e-01    1.0155545592e-01    5.4048059201e-01
 129.4750000    6.0353626551e-01    1.0318733087e-01    5.3859937352e-01
 129.5000000    6.0397293395e-01    1.0481119276e-01    5.3673657733e-01
 129.5250000    6.0441279282e-01    1.0642684747e-01    5.3489348447e-01
 129.5500000    6.0485544658e-01    1.0803410041e-01    5.3307139598e-01
 129.5750000    6.0530051380e-01    1.0963275676e-01    5.3127163157e-01
 129.6000000    6.0574762736e-01    1.1122262165e-01    5.2949552812e-01
 129.6250000    6.0619643446e-01    1.1280350035e-01    5.2774443831e-01
 129.6500000    6.0664659669e-01    1.1437519844e-01    5.2601972907e-01
 129.6750000    6.0709778986e-01    1.1593752198e-01    5.2432278009e-01
 129.7000000    6.0754970388e-01    1.1749027763e-01    5.2265498232e-01
 129.7250000    6.0800204246e-01    1.1903327279e-01    5.2101773641e-01
 129.7500000    6.0845452285e-01    1.2056631569e-01    5.1941245126e-01
 129.7750000    6.0890687542e-01    1.2208921545e-01    5.1784054250e-01
 129.8000000    6.0935884325e-01    1.2360178222e-01    5.1630343101e-01
 129.8250000    6.0981018160e-01    1.2510382713e-01    5.1480254152e-01
 129.8500000    6.1026065743e-01    1.2659516237e-01    5.1333930118e-01
 129.8750000    6.1071004877e-01    1.2807560118e-01    5.1191513825e-01
 129.9000000    6.1115814411e-01    1.2954495782e-01    5.1053148074e-01
 129.9250000    6.1160474178e-01    1.3100304757e-01    5.0918975520e-01
 129.9500000    6.1204964919e-01    1.3244968661e-01    5.0789138552e-01
 129.9750000    6.1249268219e-01    1.3388469199e-01    5.0663779180e-01
 130.0000000    6.1293366431e-01    1.3530788151e-01    5.0543038926e-01
 130.0250000    6.1337242599e-01    1.3671907363e-01    5.0427058724e-01
 130.0500000    6.1380880385e-01    1.3811808728e-01    5.0315978825e-01
 130.0750000    6.1424263988e-01    1.3950474174e-01    5.0209938713e-01
 130.1000000    6.1467378069e-01    1.4087885645e-01    5.0109077018e-01
 130.1250000    6.1510207669e-01    1.4224025083e-01    5.0013531445e-01
 130.1500000    6.1552738132e-01    1.4358874406e-01    4.9923438700e-01
 130.1750000    6.1594955026e-01    1.4492415485e-01    4.9838934430e-01
 130.2000000    6.1636844063e-01    1.4624630117e-01    4.9760153164e-01
 130.2250000    6.1678391026e-01    1.4755500005e-01    4.9687228260e-01
 130.2500000    6.1719581687e-01    1.4885006725e-01    4.9620291856e-01
 130.2750000    6.1760401736e-01    1.5013131700e-01    4.9559474827e-01
 130.3000000    6.1800836705e-01    1.5139856168e-01    4.9504906745e-01
 130.3250000    6.1840871898e-01    1.5265161152e-01    4.9456715841e-01
 130.3500000    6.1880492317e-01    1.5389027428e-01    4.9415028971e-01
 130.3750000    6.1919682596e-01    1.5511435485e-01    4.9379971583e-01
 130.4000000    6.1958426938e-01    1.5632365501e-01    4.9351667686e-01
 130.4250000    6.1988522844e-01    1.5759141047e-01    4.9306884349e-01
 130.4500000    6.2026427714e-01    1.5877281429e-01    4.9291487995e-01
 130.4750000    6.2063771062e-01    1.5993924064e-01    4.9282893728e-01
 130.5000000    6.2100449769e-01    1.6109035600e-01    4.9281412369e-01
 130.5250000    6.2136415782e-01    1.6222581640e-01    4.9287353641e-01
 130.5500000    6.2171684644e-01    1.6334527804e-01    4.9300993995e-01
 130.5750000    6.2206316844e-01    1.6444840513e-01    4.9322554680e-01
 130.6000000    6.2240385035e-01    1.6553487477e-01    4.9352192783e-01
 130.6250000    6.2273943328e-01    1.6660437899e-01    4.9390004544e-01
 130.6500000    6.2307010006e-01    1.6765662468e-01    4.9436037788e-01
 130.6750000    6.2339566487e-01    1.6869133179e-01    4.9490309310e-01
 130.7000000    6.2371567956e-01    1.6970823044e-01    4.9552823134e-01
 130.7250000    6.2402957675e-01    1.7070705748e-01    4.9623586463e-01
 130.7500000    6.2433677982e-01    1.7168755275e-01    4.9702621345e-01
 130.7750000    6.2463674943e-01    1.7264945531e-01    4.9789971282e-01
 130.8000000    6.2492897767e-01    1.7359250000e-01    4.9885703008e-01
 130.8250000    6.2521296424e-01    1.7451641423e-01    4.9989904334e-01
 130.8500000    6.2548820506e-01    1.7542091527e-01    5.0102679288e-01
 130.8750000    6.2575420414e-01    1.7630570803e-01    5.0224141838e-01
 130.9000000    6.2601049921e-01    1.7717048316e-01    5.0354409386e-01
 130.9250000    6.2625668417e-01    1.7801491577e-01    5.0493596898e-01
 130.9500000    6.2649241591e-01    1.7883866443e-01    5.0641812264e-01
 130.9750000    6.2671740356e-01    1.7964137064e-01    5.0799153158e-01
 131.0000000    6.2693138712e-01    1.8042265859e-01    5.0965705398e-01
 131.0250000    6.2713411424e-01    1.8118213530e-01    5.1141542612e-01
 131.0500000    6.2732532166e-01    1.8191939097e-01    5.1326726899e-01
 131.0750000    6.2750472375e-01    1.8263399958e-01    5.1521310120e-01
 131.1000000    6.2767200732e-01    1.8332551968e-01    5.1725335446e-01
 131.1250000    6.2782683109e-01    1.8399349527e-01    5.1938838872e-01
 131.1500000    6.2796882791e-01    1.8463745677e-01    5.2161850450e-01
 131.1750000    6.2809760899e-01    1.8525692206e-01    5.2394395109e-01
 131.2000000    6.2821276904e-01    1.8585139742e-01    5.2636493003e-01
 131.2250000    6.2838124851e-01    1.8629186464e-01    5.2910295338e-01
 131.2500000    6.2846648964e-01    1.8683341002e-01    5.3171111472e-01
 131.2750000    6.2853686178e-01    1.8734849489e-01    5.3441499105e-01
 131.3000000    6.2859197553e-01    1.8783659610e-01    5.3721452108e-01
 131.3250000    6.2863143576e-01    1.8829718120e-01    5.4010956070e-01
 131.3500000    6.2865484648e-01    1.8872970906e-01    5.4309987803e-01
 131.3750000    6.2866181579e-01    1.8913363060e-01    5.4618514794e-01
 131.4000000    6.2865196047e-01    1.8950838956e-01    5.4936494625e-01
 131.4250000    6.2862490975e-01    1.8985342341e-01    5.5263874382e-01
 131.4500000    6.2858030818e-01    1.9016816425e-01    5.5600590056e-01
 131.4750000    6.2851781773e-01    1.9045203996e-01    5.5946565965e-01
 131.5000000    6.2843711936e-01    1.9070447527e-01    5.6301714189e-01
 131.5250000    6.2833791419e-01    1.9092489307e-01    5.6665934041e-01
 131.5500000    6.2821992461e-01    1.9111271575e-01    5.7039111573e-01
 131.5750000    6.2808289555e-01    1.9126736663e-01    5.7421119116e-01
 131.6000000    6.2792659582e-01    1.9138827156e-01    5.7811814870e-01
 131.6250000    6.2775081984e-01    1.9147486052e-01    5.8211042532e-01
 131.6500000    6.2755538940e-01    1.9152656946e-01    5.8618630970e-01
 131.6750000    6.2734015569e-01    1.9154284208e-01    5.9034393944e-01
 131.7000000    6.2710500117e-01    1.9152313187e-01    5.9458129871e-01
 131.7250000    6.2684984155e-01    1.9146690407e-01    5.9889621645e-01
 131.7500000    6.2657462741e-01    1.9137363791e-01    6.0328636498e-01
 131.7750000    6.2627934585e-01    1.9124282873e-01    6.0774925929e-01
 131.8000000    6.2596402172e-01    1.9107399030e-01    6.1228225683e-01
 131.8250000    6.2562871876e-01    1.9086665716e-01    6.1688255788e-01
 131.8500000    6.2527354053e-01    1.9062038697e-01    6.2154720673e-01
 131.8750000    6.2489863112e-01    1.9033476292e-01    6.2627309347e-01
 131.9000000    6.2450417575e-01    1.9000939615e-01    6.3105695654e-01
 131.9250000    6.2409040123e-01    1.8964392815e-01    6.3589538619e-01
 131.9500000    6.2365757622e-01    1.8923803316e-01    6.4078482863e-01
 131.9750000    6.2320601145e-01    1.8879142047e-01    6.4572159119e-01
 132.0000000    6.2273605969e-01    1.8830383679e-01    6.5070184827e-01
 132.0250000    6.2224811556e-01    1.8777506836e-01    6.5572164824e-01
 132.0500000    6.2174261515e-01    1.8720494313e-01    6.6077692118e-01
 132.0750000    6.2122003540e-01    1.8659333269e-01    6.6586348754e-01
 132.1000000    6.2068089322e-01    1.8594015415e-01    6.7097706764e-01
 132.1250000    6.2012574441e-01    1.8524537180e-01    6.7611329187e-01
 132.1500000    6.1955518229e-01    1.8450899857e-01    6.8126771178e-01
 132.1750000    6.1896983614e-01    1.8373109741e-01    6.8643581177e-01
 132.2000000    6.1837036932e-01    1.8291178230e-01    6.9161302134e-01
 132.2250000    6.1775747731e-01    1.8205121913e-01    6.9679472799e-01
 132.2500000    6.1713188548e-01    1.8114962630e-01    7.0197629046e-01
 132.2750000    6.1649434672e-01    1.8020727509e-01    7.0715305235e-01
 132.3000000    6.1584563895e-01    1.7922448971e-01    7.1232035598e-01
 132.3250000    6.1518656244e-01    1.7820164719e-01    7.1747355647e-01
 132.3500000    6.1451793713e-01    1.7713917687e-01    7.2260803579e-01
 132.3750000    6.1384059973e-01    1.7603755973e-01    7.2771921685e-01
 132.4000000    6.1315540085e-01    1.7489732739e-01    7.3280257743e-01
 132.4250000    6.1246320197e-01    1.7371906089e-01    7.3785366387e-01
 132.4500000    6.1176487242e-01    1.7250338917e-01    7.4286810452e-01
 132.4750000    6.1106128628e-01    1.7125098737e-01    7.4784162271e-01
 132.5000000    6.1035331926e-01    1.6996257484e-01    7.5277004928e-01
 132.5250000    6.0964184562e-01    1.6863891303e-01    7.5764933452e-01
 132.5500000    6.0892773506e-01    1.6728080305e-01    7.6247555953e-01
 132.5750000    6.0821184970e-01    1.6588908324e-01    7.6724494680e-01
 132.6000000    6.0749504113e-01    1.6446462639e-01    7.7195387006e-01
 132.6250000    6.0677814763e-01    1.6300833700e-01    7.7659886329e-01
 132.6500000    6.0606199142e-01    1.6152114836e-01    7.8117662883e-01
 132.6750000    6.0534737621e-01    1.6000401952e-01    7.8568404460e-01
 132.7000000    6.0463508487e-01    1.5845793222e-01    7.9011817028e-01
 132.7250000    6.0392587733e-01    1.5688388786e-01    7.9447625257e-01
 132.7500000    6.0322048879e-01    1.5528290433e-01    7.9875572942e-01
 132.7750000    6.0251962809e-01    1.5365601289e-01    8.0295423317e-01
 132.8000000    6.0182397641e-01    1.5200425513e-01    8.0706959274e-01
 132.8250000    6.0113418626e-01    1.5032867989e-01    8.1109983475e-01
 132.8500000    6.0045088064e-01    1.4863034030e-01    8.1504318369e-01
 132.8750000    5.9977465261e-01    1.4691029085e-01    8.1889806106e-01
 132.9000000    5.9910606502e-01    1.4516958455e-01    8.2266308358e-01
 132.9250000    5.9844565056e-01    1.4340927026e-01    8.2633706052e-01
 132.9500000    5.9779391198e-01    1.4163038999e-01    8.2991899016e-01
 132.9750000    5.9715132255e-01    1.3983397648e-01    8.3340805546e-01
 133.0000000    5.9651832676e-01    1.3802105074e-01    8.3680361896e-01
 133.0250000    5.9589534112e-01    1.3619261984e-01    8.4010521702e-01
 133.0500000    5.9528275514e-01    1.3434967477e-01    8.4331255342e-01
 133.0750000    5.9468093242e-01    1.3249318841e-01    8.4642549242e-01
 133.1000000    5.9409021184e-01    1.3062411369e-01    8.4944405126e-01
 133.1250000    5.9351090882e-01    1.2874338182e-01    8.5236839231e-01
 133.1500000    5.9294331662e-01    1.2685190063e-01    8.5519881478e-01
 133.1750000    5.9238770773e-01    1.2495055314e-01    8.5793574612e-01
 133.2000000    5.9184433516e-01    1.2304019611e-01    8.6057973318e-01
 133.2250000    5.9131343383e-01    1.2112165877e-01    8.6313143320e-01
 133.2500000    5.9079522194e-01    1.1919574169e-01    8.6559160456e-01
 133.2750000    5.9028990224e-01    1.1726321569e-01    8.6796109756e-01
 133.3000000    5.8979766339e-01    1.1532482089e-01    8.7024084506e-01
 133.3250000    5.8931868115e-01    1.1338126589e-01    8.7243185325e-01
 133.3500000    5.8885311966e-01    1.1143322702e-01    8.7453519239e-01
 133.3750000    5.8840113255e-01    1.0948134767e-01    8.7655198769e-01
 133.4000000    5.8796286413e-01    1.0752623777e-01    8.7848341046e-01
 133.4250000    5.8753845044e-01    1.0556847337e-01    8.8033066930e-01
 133.4500000    5.8712802028e-01    1.0360859630e-01    8.8209500172e-01
 133.4750000    5.8673169621e-01    1.0164711393e-01    8.8377766591e-01
 133.5000000    5.8634959554e-01    9.9684499100e-02    8.8537993300e-01
 133.5250000    5.8598183117e-01    9.7721190072e-02    8.8690307953e-01
 133.5500000    5.8562851254e-01    9.5757590684e-02    8.8834838047e-01
 133.5750000    5.8528974644e-01    9.3794070560e-02    8.8971710251e-01
 133.6000000    5.8496563784e-01    9.1830965459e-02    8.9101049793e-01
 133.6250000    5.8465629071e-01    8.9868577735e-02    8.9222979884e-01
 133.6500000    5.8436180876e-01    8.7907176909e-02    8.9337621188e-01
 133.6750000    5.8408229625e-01    8.5947000363e-02    8.9445091344e-01
 133.7000000    5.8381785868e-01    8.3988254130e-02    8.9545504525e-01
 133.7250000    5.8356860358e-01    8.2031113803e-02    8.9638971050e-01
 133.7500000    5.8333464116e-01    8.0075725538e-02    8.9725597038e-01
 133.7750000    5.8311608505e-01    7.8122207152e-02    8.9805484096e-01
 133.8000000    5.8291305293e-01    7.6170649319e-02    8.9878729063e-01
 133.8250000    5.8272566718e-01    7.4221116841e-02    8.9945423774e-01
 133.8500000    5.8255405547e-01    7.2273650005e-02    9.0005654880e-01
 133.8750000    5.8239835135e-01    7.0328266003e-02    9.0059503681e-01
 133.9000000    5.8225869471e-01    6.8384960429e-02    9.0107046012e-01
 133.9250000    5.8213523224e-01    6.6443708825e-02    9.0148352143e-01
 133.9500000    5.8202811786e-01    6.4504468297e-02    9.0183486717e-01
 133.9750000    5.8193751298e-01    6.2567179168e-02    9.0212508715e-01
 134.0000000    5.8186358678e-01    6.0631766697e-02    9.0235471440e-01
 134.0250000    5.8180651635e-01    5.8698142837e-02    9.0252422540e-01
 134.0500000    5.8176648679e-01    5.6766208044e-02    9.0263404039e-01
 134.0750000    5.8174369119e-01    5.4835853138e-02    9.0268452411e-01
 134.1000000    5.8173833054e-01    5.2906961212e-02    9.0267598665e-01
 134.1250000    5.8175061355e-01    5.0979409595e-02    9.0260868463e-01
 134.1500000    5.8178075636e-01    4.9053071874e-02    9.0248282262e-01
 134.1750000    5.8182898223e-01    4.7127819972e-02    9.0229855485e-01
 134.2000000    5.8189552102e-01    4.5203526299e-02    9.0205598714e-01
 134.2250000    5.8198060872e-01    4.3280065969e-02    9.0175517917e-01
 134.2500000    5.8208448674e-01    4.1357319093e-02    9.0139614705e-01
 134.2750000    5.8220740126e-01    3.9435173154e-02    9.0097886616e-01
 134.3000000    5.8234960234e-01    3.7513525469e-02    9.0050327431e-01
 134.3250000    5.8251134300e-01    3.5592285743e-02    8.9996927529e-01
 134.3500000    5.8269287819e-01    3.3671378712e-02    8.9937674265e-01
 134.3750000    5.8289446361e-01    3.1750746896e-02    8.9872552395e-01
 134.4000000    5.8311635441e-01    2.9830353447e-02    8.9801544528e-01
 134.4250000    5.8335880378e-01    2.7910185100e-02    8.9724631615e-01
 134.4500000    5.8362206134e-01    2.5990255243e-02    8.9641793486e-01
 134.4750000    5.8390637142e-01    2.4070607079e-02    8.9553009411e-01
 134.5000000    5.8421197113e-01    2.2151316902e-02    8.9458258711e-01
 134.5250000    5.8453908827e-01    2.0232497481e-02    8.9357521406e-01
 134.5500000    5.8488793902e-01    1.8314301535e-02    8.9250778905e-01
 134.5750000    5.8525872549e-01    1.6396925311e-02    8.9138014737e-01
 134.6000000    5.8565163297e-01    1.4480612248e-02    8.9019215323e-01
 134.6250000    5.8606682700e-01    1.2565656714e-02    8.8894370794e-01
 134.6500000    5.8650445027e-01    1.0652407819e-02    8.8763475844e-01
 134.6750000    5.8696461922e-01    8.7412732698e-03    8.8626530635e-01
 134.7000000    5.8744742044e-01    6.8327232639e-03    8.8483541726e-01
 134.7250000    5.8795290690e-01    4.9272943894e-03    8.8334523059e-01
 134.7500000    5.8848109391e-01    3.0255935159e-03    8.8179496962e-01
 134.7750000    5.8903195493e-01    1.1283016388e-03    8.8018495192e-01
 134.8000000    5.8960541719e-01   -7.6382235257e-04    8.7851560005e-01
 134.8250000    5.9020135716e-01   -2.6499380231e-03    8.7678745241e-01
 134.8500000    5.9081959592e-01   -4.5291198985e-03    8.7500117427e-01
 134.8750000    5.9145989443e-01   -6.4003541799e-03    8.7315756873e-01
 134.9000000    5.9212194871e-01   -8.2625357187e-03    8.7125758779e-01
 134.9250000    5.9280538516e-01   -1.0114465309e-02    8.6930234300e-01
 134.9500000    5.9350975580e-01   -1.1954847363e-02    8.6729311600e-01
 134.9750000    5.9423453370e-01   -1.3782288032e-02    8.6523136844e-01
 135.0000000    5.9497910863e-01   -1.5595293849e-02    8.6311875127e-01
 135.0250000    5.9574278296e-01   -1.7392270959e-02    8.6095711325e-01
 135.0500000    5.9652476791e-01   -1.9171525025e-02    8.5874850833e-01
 135.0750000    5.9732418027e-01   -2.0931261870e-02    8.5649520191e-01
 135.1000000    5.9814003968e-01   -2.2669588944e-02    8.5419967549e-01
 135.1250000    5.9897126651e-01   -2.4384517686e-02    8.5186462975e-01
 135.1500000    5.9981668058e-01   -2.6073966848e-02    8.4949298564e-01
 135.1750000    6.0067500065e-01   -2.7735766847e-02    8.4708788336e-01
 135.2000000    6.0154484490e-01   -2.9367665206e-02    8.4465267900e-01
 135.2250000    6.0242473249e-01   -3.0967333119e-02    8.4219093860e-01
 135.2500000    6.0331308621e-01   -3.2532373183e-02    8.3970642948e-01
 135.2750000    6.0420823645e-01   -3.4060328307e-02    8.3720310880e-01
 135.3000000    6.0510842633e-01   -3.5548691804e-02    8.3468510899e-01
 135.3250000    6.0601181828e-01   -3.6994918648e-02    8.3215672025e-01
 135.3500000    6.0691650199e-01   -3.8396437849e-02    8.2962236998e-01
 135.3750000    6.0782050361e-01   -3.9750665893e-02    8.2708659920e-01
 135.4000000    6.0872179646e-01   -4.1055021152e-02    8.2455403604e-01
 135.4250000    6.0961831293e-01   -4.2306939164e-02    8.2202936653e-01
 135.4500000    6.1050795764e-01   -4.3503888642e-02    8.1951730297e-01
 135.4750000    6.1138862170e-01   -4.4643388060e-02    8.1702255000e-01
 135.5000000    6.1225819786e-01   -4.5723022638e-02    8.1454976903e-01
 135.5250000    6.1311459657e-01   -4.6740461531e-02    8.1210354123e-01
 135.5500000    6.1395576243e-01   -4.7693475008e-02    8.0968832974e-01
 135.5750000    6.1477969114e-01   -4.8579951404e-02    8.0730844153e-01
 135.6000000    6.1558444642e-01   -4.9397913605e-02    8.0496798965e-01
 135.6250000    6.1636817676e-01   -5.0145534846e-02    8.0267085629e-01
 135.6500000    6.1712913177e-01   -5.0821153576e-02    8.0042065742e-01
 135.6750000    6.1786567768e-01   -5.1423287182e-02    7.9822070959e-01
 135.7000000    6.1857631192e-01   -5.1950644353e-02    7.9607399944e-01
 135.7250000    6.1925967633e-01   -5.2402135895e-02    7.9398315646e-01
 135.7500000    6.1991456888e-01   -5.2776883834e-02    7.9195042964e-01
 135.7750000    6.2053995369e-01   -5.3074228656e-02    7.8997766820e-01
 135.8000000    6.2113496906e-01   -5.3293734587e-02    7.8806630704e-01
 135.8250000    6.2169893349e-01   -5.3435192825e-02    7.8621735684e-01
 135.8500000    6.2223134956e-01   -5.3498622691e-02    7.8443139932e-01
 135.8750000    6.2273190554e-01   -5.3484270690e-02    7.8270858741e-01
 135.9000000    6.2320047489e-01   -5.3392607509e-02    7.8104865046e-01
 135.9250000    6.2363711348e-01   -5.3224323032e-02    7.7945090434e-01
 135.9500000    6.2404205485e-01   -5.2980319443e-02    7.7791426612e-01
 135.9750000    6.2441570347e-01   -5.2661702581e-02    7.7643727300e-01
 136.0000000    6.2475862616e-01   -5.2269771663e-02    7.7501810523e-01
 136.0250000    6.2507154210e-01   -5.1806007581e-02    7.7365461231e-01
 136.0500000    6.2535531126e-01   -5.1272059945e-02    7.7234434221e-01
 136.0750000    6.2561092189e-01   -5.0669733092e-02    7.7108457285e-01
 136.1000000    6.2583947706e-01   -5.0000971268e-02    7.6987234544e-01
 136.1250000    6.2604218057e-01   -4.9267843195e-02    7.6870449896e-01
 136.1500000    6.2622032255e-01   -4.8472526252e-02    7.6757770526e-01
 136.1750000    6.2637526490e-01   -4.7617290462e-02    7.6648850437e-01
 136.2000000    6.2650842683e-01   -4.6704482495e-02    7.6543333921e-01
 136.2250000    6.2662127080e-01   -4.5736509871e-02    7.6440858957e-01
 136.2500000    6.2671528883e-01   -4.4715825536e-02    7.6341060466e-01
 136.2750000    6.2679198958e-01   -4.3644912952e-02    7.6243573408e-01
 136.3000000    6.2685288625e-01   -4.2526271856e-02    7.6148035673e-01
 136.3250000    6.2689948529e-01   -4.1362404775e-02    7.6054090752e-01
 136.3500000    6.2693327621e-01   -4.0155804418e-02    7.5961390170e-01
 136.3750000    6.2695572240e-01   -3.8908941990e-02    7.5869595657e-01
 136.4000000    6.2696825304e-01   -3.7624256499e-02    7.5778381068e-01
 136.4250000    6.2697225608e-01   -3.6304145089e-02    7.5687434028e-01
 136.4500000    6.2696907236e-01   -3.4950954399e-02    7.5596457326e-01
 136.4750000    6.2695999074e-01   -3.3566972971e-02    7.5505170044e-01
 136.5000000    6.2694624423e-01   -3.2154424672e-02    7.5413308453e-01
 136.5250000    6.2692900707e-01   -3.0715463124e-02    7.5320626661e-01
 136.5500000    6.2690939276e-01   -2.9252167086e-02    7.5226897059e-01
 136.5750000    6.2688845281e-01   -2.7766536752e-02    7.5131910555e-01
 136.6000000    6.2686717625e-01   -2.6260490918e-02    7.5035476627e-01
 136.6250000    6.2684648983e-01   -2.4735864949e-02    7.4937423215e-01
 136.6500000    6.2682725877e-01   -2.3194409490e-02    7.4837596458e-01
 136.6750000    6.2681028791e-01   -2.1637789862e-02    7.4735860312e-01
 136.7000000    6.2679632347e-01   -2.0067586066e-02    7.4632096054e-01
 136.7250000    6.2678605490e-01   -1.8485293351e-02    7.4526201690e-01
 136.7500000    6.2678011721e-01   -1.6892323260e-02    7.4418091293e-01
 136.7750000    6.2677909338e-01   -1.5290005111e-02    7.4307694277e-01
 136.8000000    6.2678351694e-01   -1.3679587850e-02    7.4194954623e-01
 136.8250000    6.2679387465e-01   -1.2062242209e-02    7.4079830077e-01
 136.8500000    6.2681060921e-01   -1.0439063136e-02    7.3962291318e-01
 136.8750000    6.2683412201e-01   -8.8110724381e-03    7.3842321127e-01
 136.9000000    6.2686477575e-01   -7.1792215893e-03    7.3719913542e-01
 136.9250000    6.2690289708e-01   -5.5443946746e-03    7.3595073030e-01
 136.9500000    6.2694877916e-01   -3.9074114224e-03    7.3467813662e-01
 136.9750000    6.2700268401e-01   -2.2690302989e-03    7.3338158320e-01
 137.0000000    6.2706484481e-01   -6.2995163251e-04    7.3206137919e-01
 137.0250000    6.2713546807e-01    1.0091792567e-03    7.3071790659e-01
 137.0500000    6.2721473560e-01    2.6477689452e-03    7.2935161317e-01
 137.0750000    6.2730280635e-01    4.2852728310e-03    7.2796300559e-01
 137.1000000    6.2739981812e-01    5.9211921127e-03    7.2655264302e-01
 137.1250000    6.2750588908e-01    7.5550708361e-03    7.2512113107e-01
 137.1500000    6.2762111913e-01    9.1864930197e-03    7.2366911609e-01
 137.1750000    6.2774559118e-01    1.0815079869e-02    7.2219727989e-01
 137.2000000    6.2787937222e-01    1.2440487087e-02    7.2070633480e-01
 137.2250000    6.2802251427e-01    1.4062402285e-02    7.1919701919e-01
 137.2500000    6.2817505522e-01    1.5680542506e-02    7.1767009326e-01
 137.2750000    6.2833701954e-01    1.7294651845e-02    7.1612633524e-01
 137.3000000    6.2850841889e-01    1.8904499190e-02    7.1456653796e-01
 137.3250000    6.2868925262e-01    2.0509876075e-02    7.1299150573e-01
 137.3500000    6.2887950818e-01    2.2110594635e-02    7.1140205155e-01
 137.3750000    6.2907916148e-01    2.3706485677e-02    7.0979899463e-01
 137.4000000    6.2928817712e-01    2.5297396865e-02    7.0818315819e-01
 137.4250000    6.2950650863e-01    2.6883190998e-02    7.0655536757e-01
 137.4500000    6.2973409862e-01    2.8463744406e-02    7.0491644858e-01
 137.4750000    6.2997087893e-01    3.0038945438e-02    7.0326722606e-01
 137.5000000    6.3021677064e-01    3.1608693051e-02    7.0160852276e-01
 137.5250000    6.3047168425e-01    3.3172895495e-02    6.9994115834e-01
 137.5500000    6.3073551963e-01    3.4731469086e-02    6.9826594862e-01
 137.5750000    6.3100816615e-01    3.6284337070e-02    6.9658370499e-01
 137.6000000    6.3128950270e-01    3.7831428567e-02    6.9489523397e-01
 137.6250000    6.3157939772e-01    3.9372677598e-02    6.9320133700e-01
 137.6500000    6.3187770932e-01    4.0908022188e-02    6.9150281025e-01
