#       time                 chi                 phi               lapse
   1.3750000    7.6879401420e-01    4.0466635321e-02    7.6940469697e-01
   1.4000000    7.6865637564e-01    4.1047704505e-02    7.6956436347e-01
   1.4250000    7.6851358389e-01    4.1623293999e-02    7.6973025176e-01
   1.4500000    7.6836557565e-01    4.2193424481e-02    7.6990244798e-01
   1.4750000    7.6821228918e-01    4.2758115239e-02    7.7008103609e-01
   1.5000000    7.6805366427e-01    4.3317384126e-02    7.7026609801e-01
   1.5250000    7.6788964226e-01    4.3871247518e-02    7.7045771367e-01
   1.5500000    7.6772016606e-01    4.4419720280e-02    7.7065596106e-01
   1.5750000    7.6754518023e-01    4.4962815737e-02    7.7086091639e-01
   1.6000000    7.6736463100e-01    4.5500545663e-02    7.7107265411e-01
   1.6250000    7.6717846631e-01    4.6032920258e-02    7.7129124702e-01
   1.6500000    7.6698663583e-01    4.6559948146e-02    7.7151676635e-01
   1.6750000    7.6678909102e-01    4.7081636366e-02    7.7174928182e-01
   1.7000000    7.6658578507e-01    4.7597990377e-02    7.7198886169e-01
   1.7250000    7.6637667289e-01    4.8109014054e-02    7.7223557286e-01
   1.7500000    7.6616171104e-01    4.8614709698e-02    7.7248948090e-01
   1.7750000    7.6594085765e-01    4.9115078046e-02    7.7275065007e-01
   1.8000000    7.6571407232e-01    4.9610118277e-02    7.7301914337e-01
   1.8250000    7.6548131601e-01    5.0099828031e-02    7.7329502258e-01
   1.8500000    7.6524255092e-01    5.0584203424e-02    7.7357834829e-01
   1.8750000    7.6499774040e-01    5.1063239064e-02    7.7386917986e-01
   1.9000000    7.6474684881e-01    5.1536928074e-02    7.7416757552e-01
   1.9250000    7.6448984151e-01    5.2005262116e-02    7.7447359230e-01
   1.9500000    7.6422668476e-01    5.2468231409e-02    7.7478728608e-01
   1.9750000    7.6395734569e-01    5.2925824764e-02    7.7510871158e-01
   2.0000000    7.6368179230e-01    5.3378029602e-02    7.7543792237e-01
   2.0250000    7.6339999348e-01    5.3824831987e-02    7.7577497084e-01
   2.0500000    7.6311191899e-01    5.4266216655e-02    7.7611990824e-01
   2.0750000    7.6281753951e-01    5.4702167042e-02    7.7647278467e-01
   2.1000000    7.6251682669e-01    5.5132665313e-02    7.7683364905e-01
   2.1250000    7.6220975311e-01    5.5557692395e-02    7.7720254914e-01
   2.1500000    7.6189629237e-01    5.5977228004e-02    7.7757953155e-01
   2.1750000    7.6157641902e-01    5.6391250677e-02    7.7796464172e-01
   2.2000000    7.6125010862e-01    5.6799737801e-02    7.7835792393e-01
   2.2250000    7.6091733765e-01    5.7202665639e-02    7.7875942133e-01
   2.2500000    7.6057808352e-01    5.7600009366e-02    7.7916917590e-01
   2.2750000    7.6023232451e-01    5.7991743088e-02    7.7958722853e-01
   2.3000000    7.5988003975e-01    5.8377839877e-02    7.8001361898e-01
   2.3250000    7.5952120914e-01    5.8758271792e-02    7.8044838594e-01
   2.3500000    7.5915581333e-01    5.9133009909e-02    7.8089156703e-01
   2.3750000    7.5878383370e-01    5.9502024345e-02    7.8134319884e-01
   2.4000000    7.5840525234e-01    5.9865284283e-02    7.8180331700e-01
   2.4250000    7.5802005205e-01    6.0222757995e-02    7.8227195615e-01
   2.4500000    7.5762821632e-01    6.0574412868e-02    7.8274915003e-01
   2.4750000    7.5722972941e-01    6.0920215426e-02    7.8323493152e-01
   2.5000000    7.5682457632e-01    6.1260131353e-02    7.8372933264e-01
   2.5250000    7.5641274288e-01    6.1594125514e-02    7.8423238463e-01
   2.5500000    7.5599421575e-01    6.1922161979e-02    7.8474411795e-01
   2.5750000    7.5556898249e-01    6.2244204045e-02    7.8526456235e-01
   2.6000000    7.5513703158e-01    6.2560214254e-02    7.8579374684e-01
   2.6250000    7.5469835248e-01    6.2870154420e-02    7.8633169974e-01
   2.6500000    7.5425293563e-01    6.3173985642e-02    7.8687844867e-01
   2.6750000    7.5380077248e-01    6.3471668333e-02    7.8743402053e-01
   2.7000000    7.5334185551e-01    6.3763162234e-02    7.8799844151e-01
   2.7250000    7.5287617827e-01    6.4048426437e-02    7.8857173704e-01
   2.7500000    7.5240373533e-01    6.4327419406e-02    7.8915393173e-01
   2.7750000    7.5192452235e-01    6.4600098994e-02    7.8974504937e-01
   2.8000000    7.5143853606e-01    6.4866422464e-02    7.9034511281e-01
   2.8250000    7.5094577426e-01    6.5126346506e-02    7.9095414392e-01
   2.8500000    7.5044623584e-01    6.5379827259e-02    7.9157216353e-01
   2.8750000    7.4993992080e-01    6.5626820324e-02    7.9219919128e-01
   2.9000000    7.4942683023e-01    6.5867280785e-02    7.9283524563e-01
   2.9250000    7.4890696634e-01    6.6101163223e-02    7.9348034369e-01
   2.9500000    7.4838033245e-01    6.6328421733e-02    7.9413450117e-01
   2.9750000    7.4784693300e-01    6.6549009936e-02    7.9479773233e-01
   3.0000000    7.4730677352e-01    6.6762880997e-02    7.9547004984e-01
   3.0250000    7.4675986065e-01    6.6969987632e-02    7.9615146477e-01
   3.0500000    7.4620620210e-01    6.7170282126e-02    7.9684198654e-01
   3.0750000    7.4564580665e-01    6.7363716337e-02    7.9754162281e-01
   3.1000000    7.4507868413e-01    6.7550241710e-02    7.9825037951e-01
   3.1250000    7.4450484539e-01    6.7729809287e-02    7.9896826082e-01
   3.1500000    7.4392430230e-01    6.7902369710e-02    7.9969526910e-01
   3.1750000    7.4333706776e-01    6.8067873231e-02    8.0043140497e-01
   3.2000000    7.4274315568e-01    6.8226269720e-02    8.0117666726e-01
   3.2250000    7.4214258098e-01    6.8377508670e-02    8.0193105309e-01
   3.2500000    7.4153535969e-01    6.8521539201e-02    8.0269455782e-01
   3.2750000    7.4092150890e-01    6.8658310071e-02    8.0346717518e-01
   3.3000000    7.4030104688e-01    6.8787769675e-02    8.0424889723e-01
   3.3250000    7.3967399311e-01    6.8909866055e-02    8.0503971443e-01
   3.3500000    7.3904036838e-01    6.9024546905e-02    8.0583961567e-01
   3.3750000    7.3840019484e-01    6.9131759576e-02    8.0664858829e-01
   3.4000000    7.3775349611e-01    6.9231451079e-02    8.0746661813e-01
   3.4250000    7.3710029735e-01    6.9323568095e-02    8.0829368950e-01
   3.4500000    7.3644062536e-01    6.9408056973e-02    8.0912978522e-01
   3.4750000    7.3577450864e-01    6.9484863743e-02    8.0997488661e-01
   3.5000000    7.3510197749e-01    6.9553934111e-02    8.1082897342e-01
   3.5250000    7.3442306405e-01    6.9615213469e-02    8.1169202387e-01
   3.5500000    7.3373780234e-01    6.9668646889e-02    8.1256401453e-01
   3.5750000    7.3304622836e-01    6.9714179134e-02    8.1344492031e-01
   3.6000000    7.3234838004e-01    6.9751754647e-02    8.1433471437e-01
   3.6250000    7.3164429730e-01    6.9781317554e-02    8.1523336800e-01
   3.6500000    7.3093402207e-01    6.9802811662e-02    8.1614085061e-01
   3.6750000    7.3021759825e-01    6.9816180448e-02    8.1705712952e-01
   3.7000000    7.2949507172e-01    6.9821367056e-02    8.1798216996e-01
   3.7250000    7.2876649031e-01    6.9818314288e-02    8.1891593489e-01
   3.7500000    7.2803190383e-01    6.9806964594e-02    8.1985838493e-01
   3.7750000    7.2729136399e-01    6.9787260056e-02    8.2080947823e-01
   3.8000000    7.2654492441e-01    6.9759142383e-02    8.2176917041e-01
   3.8250000    7.2579264064e-01    6.9722552890e-02    8.2273741440e-01
   3.8500000    7.2503457008e-01    6.9677432486e-02    8.2371416040e-01
   3.8750000    7.2427077206e-01    6.9623721659e-02    8.2469935581e-01
   3.9000000    7.2350130778e-01    6.9561360456e-02    8.2569294511e-01
   3.9250000    7.2272624036e-01    6.9490288468e-02    8.2669486984e-01
   3.9500000    7.2194563483e-01    6.9410444812e-02    8.2770506856e-01
   3.9750000    7.2115955820e-01    6.9321768113e-02    8.2872347676e-01
   4.0000000    7.2036807944e-01    6.9224196481e-02    8.2975002688e-01
   4.0250000    7.1957126957e-01    6.9117667496e-02    8.3078464827e-01
   4.0500000    7.1876920168e-01    6.9002118187e-02    8.3182726714e-01
   4.0750000    7.1796195100e-01    6.8877485007e-02    8.3287780659e-01
   4.1000000    7.1714959496e-01    6.8743703818e-02    8.3393618658e-01
   4.1250000    7.1633221324e-01    6.8600709859e-02    8.3500232390e-01
   4.1500000    7.1550988791e-01    6.8448437730e-02    8.3607613217e-01
   4.1750000    7.1468270345e-01    6.8286821361e-02    8.3715752181e-01
   4.2000000    7.1385074687e-01    6.8115793985e-02    8.3824640003e-01
   4.2250000    7.1301410781e-01    6.7935288110e-02    8.3934267075e-01
   4.2500000    7.1217287865e-01    6.7745235486e-02    8.4044623463e-01
   4.2750000    7.1132715463e-01    6.7545567070e-02    8.4155698893e-01
   4.3000000    7.1047703393e-01    6.7336212991e-02    8.4267482749e-01
   4.3250000    7.0962261782e-01    6.7117102506e-02    8.4379964066e-01
   4.3500000    7.0876401073e-01    6.6888163961e-02    8.4493131520e-01
   4.3750000    7.0790132040e-01    6.6649324741e-02    8.4606973416e-01
   4.4000000    7.0703465796e-01    6.6400511221e-02    8.4721477680e-01
   4.4250000    7.0616413799e-01    6.6141648710e-02    8.4836631849e-01
   4.4500000    7.0528987864e-01    6.5872661397e-02    8.4952423054e-01
   4.4750000    7.0441200162e-01    6.5593472280e-02    8.5068838011e-01
   4.5000000    7.0353063229e-01    6.5304003110e-02    8.5185863007e-01
   4.5250000    7.0264589963e-01    6.5004174311e-02    8.5303483887e-01
   4.5500000    7.0175793624e-01    6.4693904908e-02    8.5421686037e-01
   4.5750000    7.0086687830e-01    6.4373112449e-02    8.5540454379e-01
   4.6000000    6.9997286550e-01    6.4041712917e-02    8.5659773349e-01
   4.6250000    6.9907604098e-01    6.3699620646e-02    8.5779626888e-01
   4.6500000    6.9817655124e-01    6.3346748227e-02    8.5899998431e-01
   4.6750000    6.9727454601e-01    6.2983006410e-02    8.6020870889e-01
   4.7000000    6.9637017818e-01    6.2608304012e-02    8.6142226642e-01
   4.7250000    6.9546360368e-01    6.2222547808e-02    8.6264047526e-01
   4.7500000    6.9455498140e-01    6.1825642427e-02    8.6386314815e-01
   4.7750000    6.9364447314e-01    6.1417490249e-02    8.6509009217e-01
   4.8000000    6.9273224357e-01    6.0997991288e-02    8.6632110856e-01
   4.8250000    6.9181846024e-01    6.0567043084e-02    8.6755599258e-01
   4.8500000    6.9090329366e-01    6.0124540583e-02    8.6879453342e-01
   4.8750000    6.8998691739e-01    5.9670376024e-02    8.7003651400e-01
   4.9000000    6.8906950823e-01    5.9204438814e-02    8.7128171084e-01
   4.9250000    6.8815124646e-01    5.8726615409e-02    8.7252989388e-01
   4.9500000    6.8723231617e-01    5.8236789177e-02    8.7378082632e-01
   4.9750000    6.8631290562e-01    5.7734840277e-02    8.7503426437e-01
   5.0000000    6.8539320766e-01    5.7220645513e-02    8.7628995707e-01
   5.0250000    6.8447342028e-01    5.6694078191e-02    8.7754764605e-01
   5.0500000    6.8355374710e-01    5.6155007972e-02    8.7880706530e-01
   5.0750000    6.8263439797e-01    5.5603300706e-02    8.8006794083e-01
   5.1000000    6.8171558959e-01    5.5038818265e-02    8.8132999048e-01
   5.1250000    6.8079754612e-01    5.4461418362e-02    8.8259292354e-01
   5.1500000    6.7988049979e-01    5.3870954356e-02    8.8385644048e-01
   5.1750000    6.7896469152e-01    5.3267275047e-02    8.8512023256e-01
   5.2000000    6.7805037146e-01    5.2650224459e-02    8.8638398154e-01
   5.2250000    6.7713779954e-01    5.2019641602e-02    8.8764735926e-01
   5.2500000    6.7622724593e-01    5.1375360226e-02    8.8891002727e-01
   5.2750000    6.7531899146e-01    5.0717208565e-02    8.9017163645e-01
   5.3000000    6.7441332793e-01    5.0045009056e-02    8.9143182660e-01
   5.3250000    6.7351055839e-01    4.9358578063e-02    8.9269022599e-01
   5.3500000    6.7261099734e-01    4.8657725581e-02    8.9394645094e-01
   5.3750000    6.7171497083e-01    4.7942254941e-02    8.9520010536e-01
   5.4000000    6.7082281655e-01    4.7211962509e-02    8.9645078029e-01
   5.4250000    6.6993488380e-01    4.6466637396e-02    8.9769805341e-01
   5.4500000    6.6905153350e-01    4.5706061167e-02    8.9894148852e-01
   5.4750000    6.6817313811e-01    4.4930007573e-02    9.0018063504e-01
   5.5000000    6.6730008157e-01    4.4138242303e-02    9.0141502742e-01
   5.5250000    6.6643275926e-01    4.3330522769e-02    9.0264418463e-01
   5.5500000    6.6557157799e-01    4.2506597928e-02    9.0386760947e-01
   5.5750000    6.6471695596e-01    4.1666208160e-02    9.0508478803e-01
   5.6000000    6.6386932294e-01    4.0809085212e-02    9.0629518896e-01
   5.6250000    6.6302912032e-01    3.9934952211e-02    9.0749826281e-01
   5.6500000    6.6219680146e-01    3.9043523781e-02    9.0869344129e-01
   5.6750000    6.6137283193e-01    3.8134506261e-02    9.0988013651e-01
   5.7000000    6.6055769003e-01    3.7207598053e-02    9.1105774021e-01
   5.7250000    6.5975186728e-01    3.6262490123e-02    9.1222562295e-01
   5.7500000    6.5895586907e-01    3.5298866665e-02    9.1338313325e-01
   5.7750000    6.5817021536e-01    3.4316405970e-02    9.1452959674e-01
   5.8000000    6.5739544153e-01    3.3314781508e-02    9.1566431534e-01
   5.8250000    6.5663209921e-01    3.2293663266e-02    9.1678656639e-01
   5.8500000    6.5588075716e-01    3.1252719367e-02    9.1789560182e-01
   5.8750000    6.5514200222e-01    3.0191618002e-02    9.1899064738e-01
   5.9000000    6.5441644020e-01    2.9110029703e-02    9.2007090190e-01
   5.9250000    6.5370469674e-01    2.8007629994e-02    9.2113553664e-01
   5.9500000    6.5300741808e-01    2.6884102447e-02    9.2218369481e-01
   5.9750000    6.5232527169e-01    2.5739142168e-02    9.2321449112e-01
   6.0000000    6.5165894683e-01    2.4572459721e-02    9.2422701165e-01
   6.0250000    6.5100915476e-01    2.3383785513e-02    9.2522031382e-01
   6.0500000    6.5037662885e-01    2.2172874618e-02    9.2619342673e-01
   6.0750000    6.4976212432e-01    2.0939512018e-02    9.2714535174e-01
   6.1000000    6.4916641763e-01    1.9683518209e-02    9.2807506340e-01
   6.1250000    6.4859030557e-01    1.8404755094e-02    9.2898151088e-01
   6.1500000    6.4803460388e-01    1.7103132037e-02    9.2986361969e-01
   6.1750000    6.4750014547e-01    1.5778611933e-02    9.3072029403e-01
   6.2000000    6.4698777815e-01    1.4431217096e-02    9.3155041950e-01
   6.2250000    6.4649836190e-01    1.3061034721e-02    9.3235286646e-01
   6.2500000    6.4603276576e-01    1.1668221649e-02    9.3312649382e-01
   6.2750000    6.4559186414e-01    1.0253008128e-02    9.3387015332e-01
   6.3000000    6.4517653291e-01    8.8157002486e-03    9.3458269429e-01
   6.3250000    6.4478764503e-01    7.3566807243e-03    9.3526296874e-01
   6.3500000    6.4442606609e-01    5.8764077375e-03    9.3590983673e-01
   6.3750000    6.4409264963e-01    4.3754116003e-03    9.3652217187e-01
   6.4000000    6.4378823255e-01    2.8542890809e-03    9.3709886675e-01
   6.4250000    6.4351363068e-01    1.3136953533e-03    9.3763883828e-01
   6.4500000    6.4326963468e-01   -2.4566633456e-04    9.3814103255e-01
   6.4750000    6.4305700637e-01   -1.8230570328e-03    9.3860442918e-01
   6.5000000    6.4287647577e-01   -3.4177161090e-03    9.3902804494e-01
   6.5250000    6.4272873880e-01   -5.0288763913e-03    9.3941093654e-01
   6.5500000    6.4261445580e-01   -6.6557798079e-03    9.3975220240e-01
   6.5750000    6.4253425101e-01   -8.2976928368e-03    9.4005098341e-01
   6.6000000    6.4248871279e-01   -9.9539210721e-03    9.4030646267e-01
   6.6250000    6.4247839482e-01   -1.1623822259e-02    9.4051786421e-01
   6.6500000    6.4250381795e-01   -1.3306817245e-02    9.4068445077e-01
   6.6750000    6.4256547276e-01   -1.5002398432e-02    9.4080552085e-01
   6.7000000    6.4266382264e-01   -1.6710135470e-02    9.4088040509e-01
   6.7250000    6.4279930721e-01   -1.8429678106e-02    9.4090846220e-01
   6.7500000    6.4297234589e-01   -2.0160756252e-02    9.4088907464e-01
   6.7750000    6.4318334164e-01   -2.1903177489e-02    9.4082164425e-01
   6.8000000    6.4343268442e-01   -2.3656822323e-02    9.4070558794e-01
   6.8250000    6.4372075457e-01   -2.5421637575e-02    9.4054033358e-01
   6.8500000    6.4404792573e-01   -2.7197628355e-02    9.4032531639e-01
   6.8750000    6.4441456737e-01   -2.8984849021e-02    9.4005997565e-01
   6.9000000    6.4482104680e-01   -3.0783393575e-02    9.3974375206e-01
   6.9250000    6.4526773065e-01   -3.2593385826e-02    9.3937608563e-01
   6.9500000    6.4575498574e-01   -3.4414969673e-02    9.3895641420e-01
   6.9750000    6.4628317939e-01   -3.6248299730e-02    9.3848417260e-01
   7.0000000    6.4685267918e-01   -3.8093532509e-02    9.3795879237e-01
   7.0250000    6.4746385209e-01   -3.9950818288e-02    9.3737970207e-01
   7.0500000    6.4811706316e-01   -4.1820293734e-02    9.3674632822e-01
   7.0750000    6.4881267360e-01   -4.3702075336e-02    9.3605809661e-01
   7.1000000    6.4955103845e-01   -4.5596253629e-02    9.3531443423e-01
   7.1250000    6.5033250381e-01   -4.7502888195e-02    9.3451477155e-01
   7.1500000    6.5115740366e-01   -4.9422003377e-02    9.3365854520e-01
   7.1750000    6.5202605626e-01   -5.1353584653e-02    9.3274520108e-01
   7.2000000    6.5293876034e-01   -5.3297575601e-02    9.3177419770e-01
   7.2250000    6.5389579086e-01   -5.5253875370e-02    9.3074500985e-01
   7.2500000    6.5489739459e-01   -5.7222336594e-02    9.2965713259e-01
   7.2750000    6.5594378542e-01   -5.9202763680e-02    9.2851008538e-01
   7.3000000    6.5703513943e-01   -6.1194911401e-02    9.2730341650e-01
   7.3250000    6.5817158983e-01   -6.3198483745e-02    9.2603670764e-01
   7.3500000    6.5935322171e-01   -6.5213132962e-02    9.2470957867e-01
   7.3750000    6.6058006660e-01   -6.7238458774e-02    9.2332169254e-01
   7.4000000    6.6185209702e-01   -6.9274007717e-02    9.2187276042e-01
   7.4250000    6.6316922077e-01   -7.1319272576e-02    9.2036254686e-01
   7.4500000    6.6453127531e-01   -7.3373691907e-02    9.1879087511e-01
   7.4750000    6.6593802192e-01   -7.5436649618e-02    9.1715763255e-01
   7.5000000    6.6738913991e-01   -7.7507474613e-02    9.1546277620e-01
   7.5250000    6.6888422076e-01   -7.9585440483e-02    9.1370633826e-01
   7.5500000    6.7042276231e-01   -8.1669765252e-02    9.1188843173e-01
   7.5750000    6.7200416288e-01   -8.3759611173e-02    9.1000925606e-01
   7.6000000    6.7362771557e-01   -8.5854084588e-02    9.0806910270e-01
   7.6250000    6.7529260250e-01   -8.7952235851e-02    9.0606836079e-01
   7.6500000    6.7699788933e-01   -9.0053059337e-02    9.0400752259e-01
   7.6750000    6.7874251978e-01   -9.2155493531e-02    9.0188718899e-01
   7.7000000    6.8052531052e-01   -9.4258421226e-02    8.9970807477e-01
   7.7250000    6.8234494618e-01   -9.6360669840e-02    8.9747101375e-01
   7.7500000    6.8419997479e-01   -9.8461011859e-02    8.9517696371e-01
   7.7750000    6.8608880349e-01   -1.0055816544e-01    8.9282701102e-01
   7.8000000    6.8800969478e-01   -1.0265079516e-01    8.9042237504e-01
   7.8250000    6.8996076322e-01   -1.0473751295e-01    8.8796441209e-01
   7.8500000    6.9193997269e-01   -1.0681687929e-01    8.8545461908e-01
   7.8750000    6.9394513441e-01   -1.0888740445e-01    8.8289463657e-01
   7.9000000    6.9597390554e-01   -1.1094755017e-01    8.8028625148e-01
   7.9250000    6.9802378869e-01   -1.1299573143e-01    8.7763139904e-01
   7.9500000    7.0009213227e-01   -1.1503031851e-01    8.7493216430e-01
   7.9750000    7.0217613178e-01   -1.1704963935e-01    8.7219078279e-01
   8.0000000    7.0427283210e-01   -1.1905198215e-01    8.6940964062e-01
   8.0250000    7.0637913087e-01   -1.2103559820e-01    8.6659127363e-01
   8.0500000    7.0849178299e-01   -1.2299870515e-01    8.6373836585e-01
   8.0750000    7.1060740626e-01   -1.2493949032e-01    8.6085374705e-01
   8.1000000    7.1272248822e-01   -1.2685611453e-01    8.5794038939e-01
   8.1250000    7.1483339427e-01   -1.2874671604e-01    8.5500140316e-01
   8.1500000    7.1693637693e-01   -1.3060941479e-01    8.5204003155e-01
   8.1750000    7.1902758637e-01   -1.3244231694e-01    8.4905964457e-01
   8.2000000    7.2110308213e-01   -1.3424351956e-01    8.4606373183e-01
   8.2250000    7.2315884603e-01   -1.3601111559e-01    8.4305589462e-01
   8.2500000    7.2519079616e-01   -1.3774319895e-01    8.4003983686e-01
   8.2750000    7.2719480188e-01   -1.3943786983e-01    8.3701935525e-01
   8.3000000    7.2916669991e-01   -1.4109324008e-01    8.3399832861e-01
   8.3250000    7.3110231109e-01   -1.4270743873e-01    8.3098070632e-01
   8.3500000    7.3299745803e-01   -1.4427861756e-01    8.2797049610e-01
   8.3750000    7.3484798328e-01   -1.4580495666e-01    8.2497175110e-01
   8.4000000    7.3664976802e-01   -1.4728467000e-01    8.2198855641e-01
   8.4250000    7.3839875098e-01   -1.4871601099e-01    8.1902501506e-01
   8.4500000    7.4009094756e-01   -1.5009727787e-01    8.1608523365e-01
   8.4750000    7.4172246893e-01   -1.5142681904e-01    8.1317330767e-01
   8.5000000    7.4328954082e-01   -1.5270303816e-01    8.1029330661e-01
   8.5250000    7.4478852208e-01   -1.5392439915e-01    8.0744925904e-01
   8.5500000    7.4621592251e-01   -1.5508943082e-01    8.0464513769e-01
   8.5750000    7.4756842007e-01   -1.5619673137e-01    8.0188484467e-01
   8.6000000    7.4884287713e-01   -1.5724497249e-01    7.9917219701e-01
   8.6250000    7.5003635566e-01   -1.5823290319e-01    7.9651091246e-01
   8.6500000    7.5114613122e-01   -1.5915935330e-01    7.9390459590e-01
   8.6750000    7.5216970562e-01   -1.6002323655e-01    7.9135672619e-01
   8.7000000    7.5310481808e-01   -1.6082355334e-01    7.8887064377e-01
   8.7250000    7.5394945488e-01   -1.6155939305e-01    7.8644953898e-01
   8.7500000    7.5470185736e-01   -1.6222993603e-01    7.8409644125e-01
   8.7750000    7.5536052824e-01   -1.6283445510e-01    7.8181420908e-01
   8.8000000    7.5592423622e-01   -1.6337231672e-01    7.7960552112e-01
   8.8250000    7.5639201886e-01   -1.6384298171e-01    7.7747286809e-01
   8.8500000    7.5676318369e-01   -1.6424600561e-01    7.7541854589e-01
   8.8750000    7.5703730765e-01   -1.6458103857e-01    7.7344464965e-01
   8.9000000    7.5721423492e-01   -1.6484782502e-01    7.7155306893e-01
   8.9250000    7.5729407306e-01   -1.6504620280e-01    7.6974548396e-01
   8.9500000    7.5727718779e-01   -1.6517610206e-01    7.6802336296e-01
   8.9750000    7.5716419621e-01   -1.6523754377e-01    7.6638796057e-01
   9.0000000    7.5695595885e-01   -1.6523063798e-01    7.6484031726e-01
   9.0250000    7.5665357045e-01   -1.6515558172e-01    7.6338125977e-01
   9.0500000    7.5625834975e-01   -1.6501265669e-01    7.6201140251e-01
   9.0750000    7.5577182832e-01   -1.6480222664e-01    7.6073114992e-01
   9.1000000    7.5519573861e-01   -1.6452473465e-01    7.5954069965e-01
   9.1250000    7.5453200133e-01   -1.6418070005e-01    7.5844004661e-01
   9.1500000    7.5378271239e-01   -1.6377071527e-01    7.5742898771e-01
   9.1750000    7.5295012932e-01   -1.6329544252e-01    7.5650712740e-01
   9.2000000    7.5203665754e-01   -1.6275561034e-01    7.5567388371e-01
   9.2250000    7.5104483649e-01   -1.6215200998e-01    7.5492849500e-01
   9.2500000    7.4997732565e-01   -1.6148549178e-01    7.5427002708e-01
   9.2750000    7.4883689071e-01   -1.6075696143e-01    7.5369738083e-01
   9.3000000    7.4762638995e-01   -1.5996737616e-01    7.5320930020e-01
   9.3250000    7.4634876078e-01   -1.5911774099e-01    7.5280438046e-01
   9.3500000    7.4500700678e-01   -1.5820910483e-01    7.5248107671e-01
